PROLIFIC_PID,ChoiceType,Phase,Condition,Stim1,Stim2,Validity,FreeChoiceResp,Response.keys,FreeChoiceAccuracy,RT_io,SSAwareness,S2RAwareness,S2RAwarenessyn,S1Awareness,S1Awarenessyn,S1TransferAwareness
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,377.39999999860174,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,425.80000000452856,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,269.9999999999818,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,705.0999999939904,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,253.70000000305023,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5c4d1a6c9ce35100019dbc88,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,351.3999999998987,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,451.50000000001,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,380.30000000003383,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,414.6999999999253,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,390.9999999999627,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,272.1999999998843,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,590.5999999998812,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,367.60000000003856,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,201.29999999983283,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,291.6000000001304,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,384.8000000000411,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5cfc7489e289a80016b6e29f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1172.5999999940768,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,811.7999999820995,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,481.3000000119132,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,292.1999999880427,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1082.3000000119123,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,339.7999999821195,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,735.9000000059268,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,553.5999999940486,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,602.69999998809,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,433.4000000060314,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,577.1999999881245,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,759.1999999881409,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,495.80000001185454,1,1,1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,564.4999999999527,-1,1,-1,NA,NA,1
5d35989e71b4880017d5cc81,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,483.1000000237964,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,553.900000095382,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,346.89999997613086,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,197.79999995216713,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,334.00000000006,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,330.2000000478529,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,248.8999999761745,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,534.8999999760053,1,1,1,NA,NA,1
5da6139c002c29001335b5a2,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,560.2000000029648,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,605.1000000015847,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,425.8999999984781,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,296.20000000295477,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1093.6000000015156,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,570.9000000059632,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,418.2999999969752,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,739.8999999984426,1,1,-1,NA,NA,-1
5de7ccc24b7cf973d7b05bfb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,715.3000000118936,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,590.0000000000318,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,750,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,733.8000000119109,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,568.3999999761227,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,551.6000000238819,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,327.40000000603686,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,268.69999998814365,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,475.5999999939604,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,265.6999999881009,1,-1,-1,NA,NA,-1
5e7f514bb18cb4000a68310d,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,389.4999999999982,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,934.1000000238182,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1068.699999988212,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1302.1000000239835,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,858.1000000240238,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,883.0000000000382,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,410.8999999762091,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,942.2000000477055,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1111.0999999641535,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,649.199999988241,1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5e8b89d0afcb1606e761ef7f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,663.3000000119864,1,1,1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,550.1999999880809,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,641.1999999880891,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,263.5000000000218,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,515.6000000238237,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,798.5999999642672,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,452.3000000119737,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,714.9000000357546,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,550.3999999760936,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,615.0999999641726,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,506.1000000239346,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,328.89999997610175,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,284.70000004767826,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,-1,NA,NA,-1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5e92178e8ee4fe54b65b7c39,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,481.89999997612176,1,1,-1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,377.199999988079,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,232.50000000007276,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,203.69999998808908,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,366.4999999999736,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,548.1999999880145,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,165.50000000006548,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,245.89999997613177,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,192.19999998801995,1,-1,1,NA,NA,1
5eebb8b7011d13119025dcf0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,1197.999999999979,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1312.9999999999882,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
